MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Street_Name,DistToStreet_m,Street_SPDLIMIT,Street_LANES,Street_ONEWAY,Street_CITY_L,Street_COUNTY_L,Seg_OBJECTID,DistToSeg_m,Ownership,Rule_Fired,Classification_Basis,Matched_Street,is_limited_access,is_override,is_corner_case,Jurisdiction_prev
300869176,2/20/2023,2/20/2023 20:51,2023,2,Monday,20,35.23399,-89.89301,Possible Injury,Pedestrian,Intersection-Unknown,AccelDecelLane,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,62.98969239,NEW COVINGTON PIKE,65.95150793,45,5,B,MEMPHIS,SHELBY,48076,65.95150792571387,TDOT state route,state_route_overlap,"state route: 100% overlap, name=NEW COVINGTON",NEW COVINGTON PIKE,False,False,False,TDOT state route
300868831,2/17/2023,2/17/2023 20:00,2023,2,Friday,20,35.14714,-90.050514,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,N SECOND ST,Minor Arterial,35.0,3.0,3,6.0,12.13992335,N SECOND ST,10.45832546,35,3,TF,MEMPHIS,SHELBY,50292,10.458325464347107,TDOT state route,state_route_overlap,"state route: 100% overlap, name=N SECOND",N SECOND ST,False,False,False,TDOT state route
300868833,2/23/2023,2/23/2023 8:00,2023,2,Thursday,8,35.07851,-89.85198,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,828.8462046,QUINCE RD,83.07281604,40,5,B,MEMPHIS,SHELBY,52876,83.07281604104048,City of Memphis,city_residual,city: no state-route overlap,QUINCE RD,False,False,False,City of Memphis
300870934,3/3/2023,3/3/2023 13:29,2023,3,Friday,13,35.061687,-90.02356,No Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,ELVIS PRESLEY BLVD,Principal Arterial,40.0,6.0,3,6.0,0.398841868,E BROOKS RD,0.337237217,45,5,B,MEMPHIS,SHELBY,49725,0.33723721714133265,City of Memphis,city_residual,city: no state-route overlap,E BROOKS RD,False,False,True,City of Memphis
300872885,3/13/2023,3/13/2023 9:05,2023,3,Monday,9,35.11621,-89.94114,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1156.135705,PATTERSON ST,6.055403032,30,2,B,MEMPHIS,SHELBY,84853,6.055403031732853,City of Memphis,city_residual,city: no state-route overlap,PATTERSON ST,False,False,False,City of Memphis
300872411,3/9/2023,3/9/2023 20:00,2023,3,Thursday,20,35.138493,-90.04675,Possible Injury,Pedestrian,Intersection-Unknown,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,81.02270174,BEALE ST,60.42436681,35,2,B,MEMPHIS,SHELBY,84354,60.42436680830986,City of Memphis,city_residual,city: no state-route overlap,BEALE ST,False,False,False,City of Memphis
300873132,3/14/2023,3/14/2023 16:25,2023,3,Tuesday,16,35.145554,-90.0541,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,244.6064715,S FRONT ST,0.080719551,30,5,B,MEMPHIS,SHELBY,80516,0.0807195508921515,City of Memphis,city_residual,city: no state-route overlap,S FRONT ST,False,False,False,City of Memphis
300874120,3/19/2023,3/19/2023 20:00,2023,3,Sunday,20,35.05527,-90.06011,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S THIRD ST,Principal Arterial,45.0,7.0,14,6.0,0.658449804,E MITCHELL RD,0.264225939,45,7,B,MEMPHIS,SHELBY,49641,0.26422593869637867,City of Memphis,city_residual,city: no state-route overlap,E MITCHELL RD,False,False,True,City of Memphis
300870394,3/1/2023,3/1/2023 19:51,2023,3,Wednesday,19,35.161568,-89.911835,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1209.656348,MACON RD,39.85970128,40,4,B,MEMPHIS,SHELBY,51426,39.859701284878845,City of Memphis,city_residual,city: no state-route overlap,MACON RD,False,False,False,City of Memphis
300871258,3/5/2023,3/5/2023 15:30,2023,3,Sunday,15,35.217564,-90.00319,Possible Injury,Pedestrian,Intersection-Not on Roadway,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2000.122897,FRAYSER BLVD,2.328461966,40,5,B,MEMPHIS,SHELBY,49878,2.328461965741634,City of Memphis,city_residual,city: no state-route overlap,FRAYSER BLVD,False,False,False,City of Memphis
300869750,2/27/2023,2/27/2023 12:49,2023,2,Monday,12,35.079403,-89.98616,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2205.664914,KETCHUM RD,39.61673759,40,4,B,MEMPHIS,SHELBY,51003,39.61673759249471,City of Memphis,city_residual,city: no state-route overlap,KETCHUM RD,False,False,False,City of Memphis
300869268,2/25/2023,2/25/2023 3:00,2023,2,Saturday,3,35.14938,-89.95565,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,SUMMER AVE,Principal Arterial,35.0,5.0,1,5.0,4.891167396,SUMMER AVE,0.237009164,35,5,B,MEMPHIS,SHELBY,47032,0.2370091643129051,TDOT state route,state_route_overlap,"state route: 100% overlap, name=SUMMER",SUMMER AVE,False,False,False,TDOT state route
300868932,2/23/2023,2/23/2023 16:20,2023,2,Thursday,16,35.11564,-90.054596,Suspected Minor Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,57.1537568,E MCLEMORE AVE,43.36710712,35,2,B,MEMPHIS,SHELBY,53309,43.36710712261274,City of Memphis,city_residual,city: no state-route overlap,E MCLEMORE AVE,False,False,False,City of Memphis
300880468,4/17/2023,4/17/2023 2:14,2023,4,Monday,2,35.174213,-89.9309,No Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,True,,,,,,,723.4522179,TENNYSON RD,0.181384083,30,2,B,MEMPHIS,SHELBY,76968,0.1813840830663652,City of Memphis,city_residual,city: no state-route overlap,TENNYSON RD,False,False,False,City of Memphis
300876479,3/30/2023,3/30/2023 0:00,2023,3,Thursday,99,35.14544,-89.97798,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,378.9935011,N HOLLYWOOD ST,0.002229432,35,2,B,MEMPHIS,SHELBY,84634,0.002229431710720525,City of Memphis,city_residual,city: no state-route overlap,N HOLLYWOOD ST,False,False,False,City of Memphis
300878793,4/2/2023,4/2/2023 21:10,2023,4,Sunday,21,35.182835,-89.87134,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,970.4658877,RALEIGH LAGRANGE RD,0.215042272,45,5,B,MEMPHIS,SHELBY,52275,0.21504227245352095,City of Memphis,city_residual,city: no state-route overlap,RALEIGH LAGRANGE RD,False,False,False,City of Memphis
300879049,4/10/2023,4/10/2023 17:00,2023,4,Monday,17,35.211857,-90.03223,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,THOMAS ST,,40.0,2.0,3,7.0,0.130876415,MARSH AVE,0.013890749,30,2,B,MEMPHIS,SHELBY,2674,0.013890748811850314,City of Memphis,city_residual,city: no state-route overlap,MARSH AVE,False,False,True,City of Memphis
300875404,3/25/2023,3/25/2023 5:47,2023,3,Saturday,5,35.064396,-90.05854,Possible Injury,Pedestrian,Intersection-Unknown,Unknown,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,48.61238177,EASTMAN RD,39.3438014,30,2,B,MEMPHIS,SHELBY,72109,39.34380139698498,City of Memphis,city_residual,city: no state-route overlap,EASTMAN RD,False,False,False,City of Memphis
300874593,3/21/2023,3/21/2023 19:58,2023,3,Tuesday,19,35.1364,-90.0123,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,UNION AVE,Principal Arterial,35.0,6.0,23,5.0,4.78946535,UNION AVE,0.205099007,35,6,B,MEMPHIS,SHELBY,46785,0.2050990070431547,TDOT state route,state_route_overlap,"state route: 100% overlap, name=UNION",UNION AVE,False,False,False,TDOT state route
300875439,3/21/2023,3/21/2023 19:51,2023,3,Tuesday,19,35.136389,-90.012102,Fatal,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,UNION AVE,Principal Arterial,35.0,6.0,23,5.0,3.893781363,UNION AVE,0.697002401,35,6,B,MEMPHIS,SHELBY,46786,0.6970024006939022,TDOT state route,state_route_overlap,"state route: 100% overlap, name=UNION",UNION AVE,False,False,False,TDOT state route
300880044,4/13/2023,4/13/2023 18:15,2023,4,Thursday,18,35.21955,-90.019714,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,True,,,,,,,633.6922081,MADEWELL DR,9.497768551,30,2,B,MEMPHIS,SHELBY,27726,9.49776855081762,City of Memphis,city_residual,city: no state-route overlap,MADEWELL DR,False,False,False,City of Memphis
300879716,4/12/2023,4/12/2023 19:20,2023,4,Wednesday,19,35.233414,-89.96662,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,3719.37203,SAINT ELMO AVE,0.192276555,35,2,B,MEMPHIS,SHELBY,3006,0.19227655519117254,City of Memphis,city_residual,city: no state-route overlap,SAINT ELMO AVE,False,False,False,City of Memphis
300875686,3/26/2023,3/26/2023 16:55,2023,3,Sunday,16,35.216885,-90.03026,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,THOMAS ST,,40.0,2.0,3,7.0,1.847071067,FRAYSER BLVD,0.495240476,35,2,B,MEMPHIS,SHELBY,8086,0.4952404755364146,City of Memphis,city_residual,city: no state-route overlap,FRAYSER BLVD,False,False,False,City of Memphis
300875440,3/24/2023,3/24/2023 19:05,2023,3,Friday,19,35.06031,-90.059875,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,34.93570942,E ROLLINS RD,30.34013159,30,2,B,MEMPHIS,SHELBY,72080,30.34013159457603,City of Memphis,city_residual,city: no state-route overlap,E ROLLINS RD,False,False,False,City of Memphis
300875441,3/24/2023,3/24/2023 19:06,2023,3,Friday,19,35.06031,-90.059875,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,34.93570942,E ROLLINS RD,30.34013159,30,2,B,MEMPHIS,SHELBY,72080,30.34013159457603,City of Memphis,city_residual,city: no state-route overlap,E ROLLINS RD,False,False,False,City of Memphis
300876593,3/30/2023,3/30/2023 16:50,2023,3,Thursday,16,35.22097,-89.909355,No Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,AUSTIN PEAY HWY,Principal Arterial,45.0,7.0,14,1.0,2.825632746,AUSTIN PEAY HWY,0.316948231,45,7,B,MEMPHIS,SHELBY,48661,0.3169482309063494,TDOT state route,state_route_overlap,"state route: 100% overlap, name=AUSTIN PEAY",AUSTIN PEAY HWY,False,False,False,TDOT state route
300880304,4/15/2023,4/15/2023 11:20,2023,4,Saturday,11,35.133396,-89.98055,Suspected Serious Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,UNION AVE,Principal Arterial,35.0,7.0,23,5.0,5.056229108,SAINT AGNES DR,0.251413891,30,2,B,MEMPHIS,SHELBY,29407,0.25141389120257784,City of Memphis,city_residual,city: no state-route overlap,SAINT AGNES DR,False,False,False,City of Memphis
300878657,4/8/2023,4/8/2023 15:00,2023,4,Saturday,15,35.093174,-89.977615,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,674.0651702,HUGENOT ST,9.100686683,35,2,B,MEMPHIS,SHELBY,82548,9.100686682943518,City of Memphis,city_residual,city: no state-route overlap,HUGENOT ST,False,False,False,City of Memphis
300876625,3/29/2023,3/29/2023 22:05,2023,3,Wednesday,22,35.078083,-90.0195,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,ELVIS PRESLEY BLVD,Minor Arterial,40.0,4.0,3,6.0,0.786866381,E ALCY RD,0.266050796,35,2,B,MEMPHIS,SHELBY,75728,0.26605079591949293,City of Memphis,city_residual,city: no state-route overlap,E ALCY RD,False,False,False,City of Memphis
300877778,4/4/2023,4/4/2023 20:20,2023,4,Tuesday,20,35.17464,-89.97544,Suspected Serious Injury,Pedestrian,Not Intersection-Unknown,SharedUsePathOrTrail,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1846.448552,CHELSEA AVE,0.318292017,40,4,B,MEMPHIS,SHELBY,50733,0.3182920174380278,City of Memphis,city_residual,city: no state-route overlap,CHELSEA AVE,False,False,False,City of Memphis
300875712,3/25/2023,3/25/2023 22:30,2023,3,Saturday,22,35.138195,-90.05444,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S SECOND ST,Minor Arterial,35.0,2.0,14,6.0,2.945836227,DR MARTIN LUTHER KING JR AVE,0.239039579,35,3,B,MEMPHIS,SHELBY,3325,0.2390395793058552,TDOT state route,state_route_overlap,"state route: 100% overlap, name=DR MARTIN LUTHER KING JR",DR MARTIN LUTHER KING JR AVE,False,False,False,TDOT state route
300873798,3/17/2023,3/17/2023 21:00,2023,3,Friday,21,35.110672,-90.0162,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Dark-Lighted,Angle,Other,1,True,,,,,,,506.7414761,GLEASON AVE,15.98970695,30,2,B,MEMPHIS,SHELBY,5160,15.98970695100033,City of Memphis,city_residual,city: no state-route overlap,GLEASON AVE,False,False,False,City of Memphis
300880079,4/14/2023,4/14/2023 19:20,2023,4,Friday,19,35.14448,-90.021805,Suspected Minor Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,780.1294486,POPLAR AVE,4.113093805,40,7,B,MEMPHIS,SHELBY,50390,4.113093805096469,City of Memphis,city_residual,city: no state-route overlap,POPLAR AVE,False,False,False,City of Memphis
300877478,4/2/2023,4/2/2023 14:06,2023,4,Sunday,14,35.189644,-89.92747,Suspected Serious Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Angle,Other,1,True,JACKSON AVE,Principal Arterial,40.0,7.0,14,7.0,2.234791221,JACKSON AVE,0.580234729,40,7,B,MEMPHIS,SHELBY,46538,0.5802347292540311,TDOT state route,state_route_overlap,"state route: 100% overlap, name=JACKSON",JACKSON AVE,False,False,False,TDOT state route
300874898,3/22/2023,3/22/2023 12:45,2023,3,Wednesday,12,35.20386,-89.82105,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,US HIGHWAY 64,Principal Arterial,45.0,6.0,15,1.0,4.986674638,US HIGHWAY 64,0.321616926,45,6,B,BARTLETT,SHELBY,47486,0.32161692624808136,TDOT state route,state_route_overlap,"state route: 100% overlap, name=US HIGHWAY 64",US HIGHWAY 64,False,False,False,TDOT state route
300878097,4/6/2023,4/6/2023 6:27,2023,4,Thursday,6,35.085983,-89.85877,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1182.873864,RIDGEWAY RD,0.191925886,40,7,B,MEMPHIS,SHELBY,48870,0.19192588554034598,City of Memphis,city_residual,city: no state-route overlap,RIDGEWAY RD,False,False,False,City of Memphis
300875739,3/26/2023,3/26/2023 21:50,2023,3,Sunday,21,35.09989,-90.00228,Suspected Minor Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1447.332805,E PERSON AVE,23.04782382,35,2,B,MEMPHIS,SHELBY,50494,23.047823820382927,City of Memphis,city_residual,city: no state-route overlap,E PERSON AVE,False,False,False,City of Memphis
300875746,3/25/2023,3/25/2023 16:55,2023,3,Saturday,16,35.092495,-90.05615,Possible Injury,Pedestrian,Intersection-Not on Roadway,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,True,S THIRD ST,Principal Arterial,40.0,7.0,14,6.0,0.71803559,S THIRD ST,0.064988239,40,7,B,MEMPHIS,SHELBY,48136,0.06498823850348824,TDOT state route,state_route_overlap,"state route: 100% overlap, name=S THIRD",S THIRD ST,False,False,False,TDOT state route
300876380,3/29/2023,3/29/2023 17:00,2023,3,Wednesday,17,35.05001,-89.90168,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1738.464635,OUTLAND RD,5.8027315,40,5,B,MEMPHIS,SHELBY,51864,5.802731499665548,City of Memphis,city_residual,city: no state-route overlap,OUTLAND RD,False,False,False,City of Memphis
300879505,4/12/2023,4/12/2023 18:30,2023,4,Wednesday,18,35.142204,-90.03157,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,420.5362772,JEFFERSON AVE,47.13312526,40,4,B,MEMPHIS,SHELBY,7296,47.1331252586254,City of Memphis,city_residual,city: no state-route overlap,JEFFERSON AVE,False,False,False,City of Memphis
300876395,3/29/2023,3/29/2023 19:48,2023,3,Wednesday,19,35.175457,-89.96243,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1459.09116,WARFORD ST,24.99721053,45,5,B,MEMPHIS,SHELBY,51142,24.997210525272703,City of Memphis,city_residual,city: no state-route overlap,WARFORD ST,False,False,False,City of Memphis
300879516,4/12/2023,4/12/2023 18:00,2023,4,Wednesday,18,35.168312,-89.93514,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,824.7379924,FLOWERS ST,20.81446784,30,2,B,MEMPHIS,SHELBY,84652,20.81446783741416,City of Memphis,city_residual,city: no state-route overlap,FLOWERS ST,False,False,False,City of Memphis
300880995,4/19/2023,4/19/2023 5:15,2023,4,Wednesday,5,35.051125,-89.907745,Suspected Serious Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1254.822642,WINCHESTER RD,0.256789459,45,7,B,MEMPHIS,SHELBY,53023,0.2567894593159725,City of Memphis,city_residual,city: no state-route overlap,WINCHESTER RD,False,False,False,City of Memphis
300878161,4/6/2023,4/6/2023 11:00,2023,4,Thursday,11,35.150368,-90.05196,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,223.0766186,POPLAR AVE,12.78197737,35,4,B,MEMPHIS,SHELBY,7473,12.78197737174249,City of Memphis,city_residual,city: no state-route overlap,POPLAR AVE,False,False,False,City of Memphis
300878467,4/7/2023,4/7/2023 15:38,2023,4,Friday,15,35.236225,-89.98338,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2291.604361,MOUNTAIN TERRACE ST,25.51544518,30,2,B,MEMPHIS,SHELBY,80086,25.515445176550912,City of Memphis,city_residual,city: no state-route overlap,MOUNTAIN TERRACE ST,False,False,False,City of Memphis
300864587,1/27/2023,1/27/2023 16:30,2023,1,Friday,16,35.232872,-89.99795,Possible Injury,Pedestrian,Not Intersection-Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1412.942347,LEWEIR ST,70.83938732,30,2,B,MEMPHIS,SHELBY,79949,70.83938732003267,City of Memphis,city_residual,city: no state-route overlap,LEWEIR ST,False,False,False,City of Memphis
300866127,2/9/2023,2/9/2023 17:07,2023,2,Thursday,17,35.123005,-89.939285,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,383.8104446,INNOVATION DR,0.06383238,30,2,B,MEMPHIS,SHELBY,29515,0.06383237992058186,City of Memphis,city_residual,city: no state-route overlap,INNOVATION DR,False,False,False,City of Memphis
300880191,4/10/2023,4/10/2023 16:00,2023,4,Monday,16,35.05204,-89.922226,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,273.6434638,GOODLETT RD,25.91084642,35,2,B,MEMPHIS,SHELBY,52800,25.910846419251342,City of Memphis,city_residual,city: no state-route overlap,GOODLETT RD,False,False,False,City of Memphis
300876719,3/31/2023,3/31/2023 7:00,2023,3,Friday,7,35.21745,-89.99367,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2715.563832,OVERTON CROSSING ST,21.04510504,40,5,B,MEMPHIS,SHELBY,79965,21.04510503770793,City of Memphis,city_residual,city: no state-route overlap,OVERTON CROSSING ST,False,False,False,City of Memphis
300877888,4/1/2023,4/1/2023 19:06,2023,4,Saturday,19,35.108456,-89.98326,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,2,True,,,,,,,149.9888046,PARK AVE,0.146100647,35,4,B,MEMPHIS,SHELBY,51017,0.14610064704134545,City of Memphis,city_residual,city: no state-route overlap,PARK AVE,False,False,False,City of Memphis
300883690,4/30/2023,4/30/2023 21:30,2023,4,Sunday,21,35.020493,-89.93138,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,E SHELBY DR,Principal Arterial,45.0,7.0,175,3.0,17.80849346,E SHELBY DR,13.12518079,45,7,B,MEMPHIS,SHELBY,46410,13.125180789787022,TDOT state route,state_route_overlap,"state route: 100% overlap, name=E SHELBY",E SHELBY DR,False,False,False,TDOT state route
300887182,5/16/2023,5/16/2023 11:30,2023,5,Tuesday,11,35.16737,-89.93907,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Other,2,True,,,,,,,636.7884203,HOMER ST,24.38357192,30,2,B,MEMPHIS,SHELBY,83238,24.383571919281056,City of Memphis,city_residual,city: no state-route overlap,HOMER ST,False,False,False,City of Memphis
300883187,4/28/2023,4/28/2023 14:00,2023,4,Friday,14,35.133823,-90.019356,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,131.1164148,ALLEY,65.63471832,25,2,B,MEMPHIS,SHELBY,240,65.63471832440078,City of Memphis,city_residual,city: no state-route overlap,ALLEY,False,False,False,City of Memphis
300881771,4/21/2023,4/21/2023 18:49,2023,4,Friday,18,35.083454,-90.02569,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,649.863081,NORRIS RD,0.293261225,40,5,B,MEMPHIS,SHELBY,50953,0.2932612253290505,City of Memphis,city_residual,city: no state-route overlap,NORRIS RD,False,False,False,City of Memphis
300886095,5/4/2023,5/4/2023 15:30,2023,5,Thursday,15,35.14951,-89.961494,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,SUMMER AVE,Principal Arterial,35.0,5.0,1,5.0,4.379760083,TILLMAN ST,0.094863903,30,2,B,MEMPHIS,SHELBY,82831,0.09486390291867054,City of Memphis,city_residual,city: no state-route overlap,TILLMAN ST,False,False,True,City of Memphis
300886894,5/15/2023,5/15/2023 9:33,2023,5,Monday,9,35.045006,-89.86637,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,True,,,,,,,2730.077532,MYERS RD,0.272278456,30,2,B,MEMPHIS,SHELBY,76554,0.27227845563621367,City of Memphis,city_residual,city: no state-route overlap,MYERS RD,False,False,False,City of Memphis
300882927,4/26/2023,4/26/2023 20:32,2023,4,Wednesday,20,35.02035,-90.11504,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,SharedUsePathOrTrail,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1831.799896,W SHELBY DR,19.54318626,35,2,B,MEMPHIS,SHELBY,26950,19.543186259199366,City of Memphis,city_residual,city: no state-route overlap,W SHELBY DR,False,False,False,City of Memphis
300885805,5/4/2023,5/4/2023 17:06,2023,5,Thursday,17,35.070385,-89.84312,No Injury,Other Non-Motorist,Not Intersection-Unknown,Intersection,Dawn,Angle,Other,1,True,,,,,,,364.3680267,PRIVATE DR,41.52490193,25,2,B,MEMPHIS,SHELBY,35102,41.52490192985588,City of Memphis,city_residual,city: no state-route overlap,PRIVATE DR,False,False,False,City of Memphis
